date,store,item,sales,predicted_sales
2017-07-28,3,43,102,93.71
2016-07-17,3,43,104,93.87
2017-07-20,3,43,104,93.76
2017-07-29,3,43,104,93.72
2015-07-19,3,43,105,93.83
2016-07-24,3,43,105,93.75
2017-07-15,3,43,105,93.88
2014-07-27,3,43,109,93.73
2016-06-19,3,43,109,93.91
2017-07-23,3,43,112,93.74
2017-08-12,3,44,57,56.98
2017-09-09,3,44,57,56.97
2017-10-01,3,44,57,56.76
2017-11-26,3,44,57,56.99
2015-05-16,3,44,58,56.98
2015-08-16,3,44,58,56.98
2016-06-11,3,44,58,57.0
2016-07-10,3,44,58,57.0
2016-07-24,3,44,58,57.0
2016-07-31,3,44,58,57.0
2017-06-23,3,44,58,56.98
2015-07-04,3,44,59,56.79
2017-07-21,3,44,59,56.98
2017-07-15,3,44,60,56.98
2017-08-13,3,44,60,56.99
2014-06-21,3,44,61,56.98
2016-06-18,3,44,61,57.0
2017-04-06,3,44,61,56.95
2014-08-10,3,44,62,56.98
2015-05-10,3,44,62,56.98
2016-06-12,3,44,62,57.0
2016-07-29,3,44,62,57.0
2017-07-01,3,44,62,56.75
2017-07-30,3,44,62,56.99
2017-08-27,3,44,62,56.99
2016-07-17,3,44,63,57.0
2016-07-09,3,44,65,56.99
2017-07-23,3,44,67,56.99
2017-08-06,3,44,68,56.94
2017-06-18,3,44,70,56.99
2017-05-19,3,45,145,144.34
2017-06-10,3,45,145,144.35
2017-07-29,3,45,145,144.43
2016-05-15,3,45,146,144.55
2016-07-03,3,45,146,144.54
2017-06-11,3,45,146,144.35
2017-08-18,3,45,146,144.38
2017-07-30,3,45,148,144.43
2017-08-06,3,45,148,144.35
2016-05-21,3,45,150,144.57
2016-06-11,3,45,150,144.57
2017-05-07,3,45,151,144.31
2017-06-17,3,45,151,144.37
2017-08-12,3,45,151,144.37
2016-07-02,3,45,152,144.54
2017-05-14,3,45,152,144.33
2017-07-09,3,45,152,144.35
2015-07-26,3,45,153,144.84
2017-07-08,3,45,153,144.34
2017-07-15,3,45,153,144.36
2015-07-05,3,45,154,144.77
2017-05-28,3,45,156,144.4
2016-08-21,3,45,159,144.58
2017-07-22,3,45,160,144.38
2017-07-02,3,45,161,144.32
2017-07-06,3,45,161,144.25
2016-07-10,3,45,162,144.57
2017-07-01,3,45,163,144.32
2017-07-16,3,45,164,144.36
2016-07-17,3,45,169,144.59
2017-07-07,3,46,109,108.1
2015-08-02,3,46,110,108.15
2016-07-16,3,46,110,108.09
2016-08-13,3,46,110,108.1
2017-07-06,3,46,110,108.07
2017-07-08,3,46,111,108.13
2017-07-14,3,46,111,108.11
2017-11-12,3,46,111,108.12
2016-06-04,3,46,112,108.12
2016-06-25,3,46,112,108.64
2016-07-03,3,46,112,108.05
2017-06-10,3,46,112,108.19
2017-07-21,3,46,112,108.45
2016-07-22,3,46,113,108.45
2016-08-21,3,46,115,108.43
2017-06-11,3,46,115,108.15
2017-11-05,3,46,116,108.09
2016-07-17,3,46,117,108.05
2017-06-03,3,46,117,108.15
2016-07-23,3,46,119,108.54
2016-07-10,3,46,120,108.08
2016-07-30,3,46,120,108.59
2017-05-07,3,46,120,108.08
2017-07-30,3,46,121,108.63
2017-05-21,3,46,122,108.48
2017-07-23,3,46,122,108.57
2017-07-09,3,46,123,108.09
2016-06-05,3,46,125,108.09
2017-07-16,3,46,127,108.09
2017-07-02,3,46,129,108.08
2017-05-27,3,47,44,43.84
2017-07-29,3,47,44,43.87
2017-10-15,3,47,44,43.89
2017-11-26,3,47,44,43.86
2014-06-08,3,47,45,43.92
2017-04-16,3,47,45,43.79
2017-07-08,3,47,45,43.93
2017-08-06,3,47,45,43.92
2016-06-12,3,47,46,43.95
2016-07-29,3,47,46,43.93
2017-05-13,3,47,46,43.9
2017-05-28,3,47,46,43.82
2017-06-06,3,47,46,43.92
2017-07-02,3,47,46,43.92
2017-07-09,3,47,46,43.92
2014-06-29,3,47,47,43.85
2015-07-18,3,47,47,43.94
2016-06-26,3,47,47,43.88
2016-07-12,3,47,47,44.0
2016-06-04,3,47,48,43.97
2016-07-22,3,47,48,43.95
2016-07-31,3,47,49,43.91
2017-06-10,3,47,49,43.91
2017-07-01,3,47,49,43.93
2017-07-07,3,47,49,43.94
2017-06-25,3,47,50,43.83
2017-07-22,3,47,50,43.89
2016-06-05,3,47,51,43.95
2017-06-03,3,47,51,43.91
2017-06-04,3,47,55,43.89
2016-07-03,3,48,97,96.35
2017-06-03,3,48,97,96.09
2017-07-09,3,48,97,96.37
2013-07-21,3,48,98,96.47
2015-06-28,3,48,98,96.27
2015-07-10,3,48,98,96.42
2017-05-14,3,48,98,96.06
2017-06-24,3,48,98,95.99
2017-07-29,3,48,98,96.16
2015-06-19,3,48,99,96.19
2016-07-16,3,48,99,96.18
2017-07-01,3,48,99,96.27
2015-07-18,3,48,100,96.39
2016-07-24,3,48,101,96.24
2017-08-06,3,48,101,96.37
2017-08-04,3,48,102,96.27
2017-07-30,3,48,103,96.23
2017-09-03,3,48,103,96.34
2016-08-21,3,48,104,96.24
2017-05-06,3,48,104,96.09
2017-08-05,3,48,104,96.3
2016-05-29,3,48,105,96.06
2017-06-10,3,48,106,96.02
2017-07-15,3,48,106,96.17
2017-07-16,3,48,106,96.24
2016-07-02,3,48,108,96.28
2017-07-22,3,48,108,96.16
2016-07-31,3,48,110,96.24
2017-07-02,3,48,115,96.34
2016-06-05,3,48,117,96.2
2016-07-03,3,49,57,56.95
2016-07-31,3,49,57,56.68
2017-06-11,3,49,57,56.62
2015-07-19,3,49,58,56.72
2015-11-29,3,49,58,56.52
2016-06-12,3,49,58,56.78
2017-05-07,3,49,58,56.75
2017-07-23,3,49,58,56.56
2016-07-15,3,49,59,56.63
2017-06-02,3,49,59,56.75
2017-08-19,3,49,59,56.39
2016-07-10,3,49,60,56.73
2017-04-16,3,49,60,56.57
2017-07-02,3,49,60,56.79
2017-07-13,3,49,60,56.47
2017-07-15,3,49,60,56.55
2017-06-17,3,49,61,56.6
2017-06-18,3,49,62,56.61
2017-07-22,3,49,62,56.55
2015-06-06,3,49,63,56.96
2016-07-30,3,49,63,56.67
2017-06-25,3,49,63,56.61
2016-07-06,3,49,64,56.83
2016-07-24,3,49,64,56.72
2017-06-04,3,49,64,56.82
2017-08-06,3,49,64,56.61
2014-07-06,3,49,65,56.94
2017-04-29,3,49,66,56.53
2017-07-09,3,49,66,56.57
2017-07-16,3,49,68,56.56
2016-05-29,3,50,121,119.78
2016-06-26,3,50,121,119.79
2017-06-24,3,50,121,119.81
2017-07-14,3,50,121,119.83
2016-07-31,3,50,122,119.78
2017-07-01,3,50,122,119.9
2014-07-20,3,50,123,119.79
2015-07-18,3,50,123,119.81
2017-05-07,3,50,123,119.84
2017-06-04,3,50,124,119.88
2017-07-13,3,50,124,119.83
2016-08-21,3,50,125,119.78
2017-06-02,3,50,125,119.92
2016-06-12,3,50,126,119.79
2017-06-17,3,50,126,119.81
2015-07-12,3,50,127,119.79
2016-05-01,3,50,127,119.88
2017-06-25,3,50,128,119.79
2014-07-19,3,50,129,119.81
2017-07-09,3,50,129,119.8
2017-07-21,3,50,130,119.83
2017-07-22,3,50,130,119.81
2017-07-15,3,50,131,119.81
2017-07-02,3,50,132,119.88
2017-06-18,3,50,136,119.79
2017-07-30,3,50,141,119.78
2017-06-11,3,50,143,119.79
2017-07-16,3,50,143,119.79
2016-07-17,3,50,144,119.79
2017-07-23,3,50,147,119.79
2016-10-29,4,1,40,39.74
2017-06-10,4,1,40,39.77
2017-07-23,4,1,40,39.66
2017-07-29,4,1,40,39.63
2015-07-30,4,1,41,39.79
2016-05-15,4,1,41,39.78
2016-07-02,4,1,41,39.89
2016-08-26,4,1,41,39.76
2016-08-28,4,1,41,39.78
2017-05-05,4,1,41,39.76
2017-08-17,4,1,41,39.62
2013-08-25,4,1,42,39.81
2016-08-14,4,1,42,39.78
2017-05-21,4,1,42,39.65
2017-05-27,4,1,42,39.63
2017-06-18,4,1,42,39.65
2017-07-22,4,1,42,39.63
2016-07-03,4,1,43,39.92
2017-07-01,4,1,43,39.76
2017-07-30,4,1,43,39.65
2016-06-19,4,1,44,39.78
2016-06-26,4,1,44,39.78
2017-07-21,4,1,44,39.62
2017-07-02,4,1,46,39.79
2016-07-09,4,1,47,39.9
2017-07-14,4,1,47,39.62
2017-07-20,4,1,47,39.62
2017-06-11,4,1,51,39.7
2017-07-09,4,1,52,39.8
2016-07-31,4,1,54,39.78
2017-04-28,4,2,100,99.0
2017-07-16,4,2,100,99.2
2015-07-17,4,2,101,99.55
2016-06-12,4,2,101,99.62
2016-07-14,4,2,101,99.57
2016-09-25,4,2,101,99.54
2017-07-15,4,2,101,99.12
2017-08-13,4,2,101,99.19
2016-06-17,4,2,102,99.53
2016-07-09,4,2,102,99.57
2017-06-10,4,2,102,99.12
2017-08-26,4,2,102,99.01
2016-06-11,4,2,103,99.55
2016-07-08,4,2,103,99.6
2017-07-14,4,2,104,99.14
2017-07-28,4,2,104,99.03
2015-06-04,4,2,105,99.6
2017-06-18,4,2,105,99.25
2017-07-02,4,2,105,99.3
2017-07-08,4,2,106,99.17
2016-08-06,4,2,107,99.64
2017-07-23,4,2,108,99.14
2016-07-03,4,2,109,99.71
2016-07-23,4,2,109,99.54
2017-06-11,4,2,110,99.19
2016-07-10,4,2,113,99.64
2016-07-17,4,2,113,99.63
2017-07-09,4,2,113,99.21
2017-07-01,4,2,124,99.23
2017-07-29,4,2,133,99.03
2016-07-30,4,3,66,64.89
2017-04-02,4,3,66,64.82
2016-03-20,4,3,67,64.9
2016-04-09,4,3,67,64.84
2016-06-22,4,3,67,64.77
2016-07-09,4,3,67,64.77
2016-07-23,4,3,67,64.85
2017-06-03,4,3,67,64.82
2017-06-11,4,3,67,64.81
2016-04-22,4,3,68,64.92
2016-07-21,4,3,68,64.84
2016-08-26,4,3,68,64.85
2017-05-06,4,3,68,64.83
2017-07-08,4,3,68,64.76
2017-09-14,4,3,68,64.73
2016-07-17,4,3,69,64.79
2017-05-07,4,3,69,64.82
2015-07-19,4,3,70,64.83
2015-11-07,4,3,70,64.75
2016-06-10,4,3,70,64.83
2017-07-16,4,3,70,64.78
2017-07-21,4,3,71,64.84
2017-07-29,4,3,71,64.88
2017-09-10,4,3,71,64.73
2017-07-09,4,3,72,64.75
2017-08-19,4,3,73,64.82
2016-05-29,4,3,76,64.96
2017-05-05,4,3,76,64.83
2016-07-03,4,3,77,64.76
2017-07-15,4,3,80,64.79
2017-07-02,4,4,40,39.99
2017-07-05,4,4,40,39.99
2017-08-03,4,4,40,39.99
2017-11-11,4,4,40,39.98
2015-08-15,4,4,41,40.0
2016-04-03,4,4,41,39.95
2016-05-08,4,4,41,39.97
2017-05-07,4,4,41,39.96
2017-07-09,4,4,41,39.99
2014-06-01,4,4,42,40.0
2014-08-10,4,4,42,40.0
2015-06-04,4,4,42,40.0
2016-06-04,4,4,42,40.0
2016-06-24,4,4,42,40.0
2016-07-30,4,4,42,40.0
2017-07-08,4,4,42,39.99
2015-07-12,4,4,43,40.0
2016-06-10,4,4,43,40.0
2014-08-30,4,4,44,40.0
2015-07-24,4,4,44,40.0
2015-08-23,4,4,44,40.0
2017-07-15,4,4,44,39.99
2017-07-16,4,4,45,39.99
2017-07-23,4,4,45,39.99
2017-07-29,4,4,45,39.99
2017-07-30,4,4,46,39.99
2017-04-29,4,4,47,39.93
2017-05-14,4,4,47,39.96
2014-07-06,4,4,48,40.0
2015-06-14,4,4,54,40.0
2017-07-23,4,5,35,34.86
2017-08-10,4,5,35,34.86
2017-08-31,4,5,35,34.84
2014-06-20,4,5,36,34.99
2015-05-17,4,5,36,34.92
2015-07-22,4,5,36,34.93
2015-08-16,4,5,36,34.92
2016-06-17,4,5,36,34.9
2016-07-08,4,5,36,34.91
2016-09-23,4,5,36,34.9
2016-09-24,4,5,36,34.9
2016-11-13,4,5,36,34.89
2017-07-02,4,5,36,34.88
2017-07-08,4,5,36,34.87
2017-08-11,4,5,36,34.86
2016-07-09,4,5,37,34.9
2017-06-09,4,5,37,34.86
2017-07-16,4,5,37,34.86
2017-08-04,4,5,37,34.88
2017-06-10,4,5,38,34.86
2017-08-20,4,5,38,34.86
2017-10-21,4,5,38,34.85
2014-06-01,4,5,39,34.98
2014-07-13,4,5,39,34.98
2016-07-02,4,5,39,34.92
2016-07-23,4,5,39,34.9
2016-07-26,4,5,39,34.91
2016-07-19,4,5,42,34.91
2016-07-03,4,5,43,34.92
2017-07-29,4,5,49,34.84
2017-04-23,4,6,99,98.2
2014-05-16,4,6,100,98.75
2017-07-01,4,6,100,98.29
2017-07-15,4,6,100,98.33
2017-06-17,4,6,101,98.31
2017-07-08,4,6,101,98.22
2017-08-27,4,6,101,98.23
2015-08-02,4,6,103,98.55
2017-07-20,4,6,103,98.3
2017-07-29,4,6,103,98.25
2016-09-18,4,6,104,98.45
2017-06-18,4,6,104,98.25
2017-08-13,4,6,104,98.19
2017-08-20,4,6,104,98.24
2016-07-03,4,6,105,98.35
2016-07-31,4,6,105,98.28
2017-06-09,4,6,105,98.26
2017-07-02,4,6,106,98.23
2016-04-23,4,6,107,98.33
2016-06-05,4,6,107,98.23
2015-07-26,4,6,108,98.53
2017-06-01,4,6,108,98.31
2017-08-19,4,6,108,98.33
2017-05-21,4,6,109,98.21
2017-07-22,4,6,109,98.28
2017-07-30,4,6,109,98.23
2017-08-06,4,6,109,98.15
2016-06-30,4,6,110,98.31
2016-07-17,4,6,110,98.39
2016-06-19,4,6,113,98.36
2014-06-22,4,7,102,101.0
2014-08-24,4,7,102,100.99
2016-06-05,4,7,102,100.99
2016-07-07,4,7,102,100.99
2017-11-05,4,7,102,100.98
2017-07-30,4,7,103,100.98
2015-07-12,4,7,104,101.0
2016-05-01,4,7,104,100.99
2017-06-01,4,7,104,100.98
2017-06-25,4,7,104,100.98
2017-08-20,4,7,104,100.99
2017-05-27,4,7,105,100.98
2017-06-04,4,7,105,100.98
2017-07-16,4,7,105,100.99
2016-07-10,4,7,106,101.0
2017-05-28,4,7,106,100.98
2017-07-28,4,7,106,100.98
2017-07-08,4,7,107,100.99
2017-06-11,4,7,109,100.99
2016-07-03,4,7,110,100.99
2017-06-10,4,7,110,100.99
2017-07-02,4,7,110,100.98
2016-05-22,4,7,111,101.0
2016-07-17,4,7,111,101.0
2016-07-31,4,7,111,100.99
2017-07-18,4,7,111,100.99
2017-07-23,4,7,112,100.99
2017-07-01,4,7,113,100.98
2017-07-09,4,7,116,100.99
2017-07-22,4,7,117,100.99
2014-06-07,4,8,130,129.0
2016-07-22,4,8,130,129.0
2016-08-20,4,8,130,129.0
2017-06-04,4,8,130,128.97
2017-07-14,4,8,131,129.0
2017-11-19,4,8,131,129.0
2016-09-10,4,8,132,129.0
2015-07-25,4,8,133,129.0
2016-06-11,4,8,133,129.0
2017-05-21,4,8,133,128.97
2017-07-04,4,8,133,128.97
2015-07-12,4,8,134,129.0
2016-07-09,4,8,134,129.0
2017-04-14,4,8,134,128.97
2016-06-24,4,8,135,129.0
2017-06-24,4,8,135,129.0
2017-09-10,4,8,136,129.0
2017-05-20,4,8,137,128.97
2017-06-18,4,8,137,129.0
2017-07-22,4,8,137,129.0
2015-06-14,4,8,138,129.0
2016-07-31,4,8,138,129.0
2016-07-17,4,8,139,129.0
2017-07-09,4,8,141,129.0
2017-07-23,4,8,141,129.0
2017-07-16,4,8,143,129.0
2017-07-30,4,8,150,129.0
2017-07-15,4,8,153,129.0
2016-11-27,4,8,154,129.0
2017-07-02,4,8,155,128.98
2017-11-19,4,9,88,87.76
2014-07-24,4,9,89,87.87
2015-06-20,4,9,89,87.93
2015-07-26,4,9,89,87.81
2017-06-01,4,9,89,87.95
2017-05-21,4,9,90,87.86
2014-07-26,4,9,91,87.87
2015-07-11,4,9,91,87.92
2015-08-16,4,9,91,87.77
2015-08-23,4,9,91,87.78
2017-07-12,4,9,91,87.87
2017-07-15,4,9,92,87.83
2016-07-02,4,9,93,87.84
2017-09-02,4,9,93,87.82
2015-07-24,4,9,94,87.87
2016-05-22,4,9,94,87.84
2016-06-05,4,9,94,87.9
2017-05-28,4,9,94,87.85
2016-07-10,4,9,95,87.81
2015-07-12,4,9,96,87.86
2016-06-03,4,9,96,87.93
2014-07-20,4,9,97,87.8
2016-05-08,4,9,97,87.9
2016-08-14,4,9,98,87.72
2017-07-09,4,9,98,87.83
2017-07-23,4,9,98,87.78
2017-08-19,4,9,99,87.8
2017-07-30,4,9,104,87.77
2017-07-29,4,9,109,87.83
2016-07-17,4,9,111,87.75
2016-07-29,4,10,125,123.2
2016-08-21,4,10,125,123.03
2017-05-13,4,10,125,123.06
2017-08-27,4,10,125,123.18
2017-07-01,4,10,126,123.06
2015-07-26,4,10,127,123.06
2016-07-15,4,10,127,123.15
2017-06-25,4,10,127,123.18
2017-07-22,4,10,127,123.19
2015-07-05,4,10,128,122.93
2017-05-07,4,10,128,123.28
2017-05-21,4,10,128,123.11
2017-07-23,4,10,128,123.21
2016-06-12,4,10,129,122.99
2017-06-10,4,10,129,123.12
2017-08-06,4,10,129,123.05
2017-10-29,4,10,129,123.18
2016-06-26,4,10,130,123.04
2016-05-29,4,10,131,122.99
2017-07-30,4,10,131,123.22
2016-07-10,4,10,132,123.03
2017-05-27,4,10,132,123.1
2016-04-17,4,10,134,122.94
2016-07-17,4,10,135,123.03
2017-05-14,4,10,135,123.08
2016-07-09,4,10,139,123.01
2017-07-02,4,10,141,123.08
2016-07-03,4,10,142,122.94
2017-07-14,4,10,143,123.29
2017-07-09,4,10,154,123.18
2016-07-22,4,11,121,120.88
2016-07-23,4,11,121,120.88
2017-05-28,4,11,121,120.78
2017-06-16,4,11,121,120.75
2017-06-25,4,11,121,120.77
2017-08-27,4,11,121,120.77
2017-06-18,4,11,122,120.76
2017-07-15,4,11,122,120.75
2017-05-19,4,11,123,120.76
2016-07-17,4,11,124,120.88
2016-07-30,4,11,124,120.87
2017-11-26,4,11,124,120.77
2016-06-26,4,11,125,120.88
2016-07-03,4,11,125,120.74
2016-07-31,4,11,125,120.88
2016-11-27,4,11,125,120.88
2017-07-29,4,11,125,120.76
2016-06-05,4,11,126,120.74
2016-07-01,4,11,126,120.73
2017-06-03,4,11,126,120.61
2015-07-19,4,11,127,120.98
2016-06-11,4,11,129,120.73
2017-07-12,4,11,129,120.6
2017-05-14,4,11,131,120.72
2017-07-02,4,11,132,120.62
2014-07-27,4,11,133,120.98
2017-08-13,4,11,136,120.71
2017-07-30,4,11,142,120.77
2016-07-16,4,11,144,120.87
2016-07-24,4,11,145,120.89
2015-07-04,4,12,120,118.34
2015-07-12,4,12,120,118.3
2016-08-27,4,12,120,118.35
2017-07-01,4,12,120,118.18
2013-07-06,4,12,121,118.34
2016-06-12,4,12,121,118.29
2014-07-13,4,12,122,118.3
2015-07-26,4,12,122,118.35
2017-07-15,4,12,122,118.16
2015-07-18,4,12,123,118.32
2016-07-13,4,12,123,118.48
2016-07-16,4,12,123,118.32
2015-07-11,4,12,124,118.3
2016-06-05,4,12,124,118.33
2016-06-11,4,12,124,118.29
2017-06-25,4,12,125,118.17
2017-07-20,4,12,125,118.32
2016-07-17,4,12,126,118.32
2017-07-30,4,12,128,118.19
2016-07-31,4,12,130,118.35
2016-07-23,4,12,131,118.34
2016-07-10,4,12,134,118.34
2017-08-06,4,12,134,118.18
2017-07-16,4,12,135,118.16
2017-07-22,4,12,135,118.17
2016-07-03,4,12,139,118.34
2016-07-24,4,12,142,118.34
2017-07-02,4,12,142,118.18
2017-06-04,4,12,144,118.16
2017-07-23,4,12,150,118.18
2017-06-25,4,13,143,142.65
2016-07-23,4,13,144,142.46
2016-08-07,4,13,144,142.7
2017-07-06,4,13,144,142.41
2016-06-19,4,13,145,142.69
2016-08-28,4,13,145,142.7
2017-06-11,4,13,146,142.64
2017-07-08,4,13,146,142.43
2017-07-09,4,13,146,142.59
2017-09-24,4,13,146,142.62
2016-06-12,4,13,147,142.69
2016-07-03,4,13,147,142.68
2017-06-02,4,13,147,142.51
2017-07-02,4,13,147,142.63
2017-06-04,4,13,148,142.69
2017-06-24,4,13,148,142.49
2016-07-16,4,13,149,142.46
2017-04-16,4,13,149,142.64
2015-07-18,4,13,151,142.49
2016-05-01,4,13,151,142.74
2016-07-31,4,13,151,142.63
2017-06-18,4,13,152,142.64
2016-07-02,4,13,154,142.52
2017-07-23,4,13,156,142.57
2017-07-30,4,13,157,142.58
2017-07-15,4,13,158,142.41
2017-07-16,4,13,159,142.57
2016-07-08,4,13,163,142.46
2017-07-01,4,13,165,142.47
2016-07-24,4,13,169,142.63
2016-06-05,4,14,100,98.92
2016-06-18,4,14,100,99.0
2016-07-02,4,14,100,99.0
2016-07-24,4,14,100,98.92
2016-07-23,4,14,101,99.0
2016-08-21,4,14,101,98.92
2014-04-13,4,14,102,98.92
2016-07-31,4,14,102,98.92
2017-06-18,4,14,102,98.9
2017-07-15,4,14,102,98.98
2017-08-03,4,14,102,98.98
2017-08-13,4,14,102,98.9
2015-07-19,4,14,103,98.92
2016-06-12,4,14,103,98.92
2017-07-13,4,14,103,98.98
2017-07-14,4,14,104,98.98
2017-07-27,4,14,104,98.98
2016-06-04,4,14,105,99.0
2016-07-10,4,14,105,98.92
2017-05-14,4,14,107,98.9
2017-07-08,4,14,107,98.98
2015-07-12,4,14,109,98.92
2017-06-10,4,14,109,98.98
2017-07-02,4,14,109,98.9
2017-05-06,4,14,110,98.98
2017-07-01,4,14,110,98.98
2017-04-08,4,14,111,98.98
2017-07-23,4,14,111,98.9
2015-07-25,4,14,112,99.0
2016-07-30,4,14,127,99.0
2016-06-18,4,15,146,145.58
2016-07-22,4,15,146,145.57
2016-11-04,4,15,146,145.47
2017-09-10,4,15,146,145.44
2015-06-28,4,15,148,145.62
2016-06-26,4,15,148,145.54
2016-07-09,4,15,148,145.58
2016-08-20,4,15,148,145.59
2017-06-30,4,15,148,145.3
2016-07-24,4,15,149,145.64
2017-08-12,4,15,149,145.4
2016-05-15,4,15,150,145.62
2016-06-19,4,15,150,145.62
2017-11-26,4,15,151,145.37
2017-07-02,4,15,153,145.38
2017-06-03,4,15,154,145.33
2014-07-12,4,15,155,145.76
2016-05-22,4,15,156,145.62
2016-07-16,4,15,156,145.59
2017-07-14,4,15,156,145.4
2016-07-03,4,15,158,145.53
2016-07-10,4,15,158,145.63
2017-07-07,4,15,161,145.32
2015-05-17,4,15,164,145.7
2017-07-23,4,15,164,145.45
2017-07-15,4,15,166,145.41
2016-07-30,4,15,167,145.51
2017-07-09,4,15,169,145.44
2017-07-16,4,15,173,145.45
2016-07-31,4,15,180,145.56
2017-04-28,4,16,46,45.86
2017-05-28,4,16,46,45.91
2017-07-12,4,16,46,45.85
2017-07-15,4,16,46,45.87
2014-03-07,4,16,47,45.91
2015-05-24,4,16,47,46.0
2015-07-25,4,16,47,45.95
2016-05-05,4,16,47,45.87
2016-06-25,4,16,47,45.92
2017-04-30,4,16,47,45.82
2017-05-27,4,16,47,45.87
2017-06-15,4,16,47,45.86
2016-04-03,4,16,48,45.91
2017-04-16,4,16,48,45.92
2017-07-28,4,16,48,45.85
2017-08-25,4,16,48,45.86
2015-07-24,4,16,49,45.94
2017-07-09,4,16,49,45.88
2017-07-23,4,16,49,45.91
2017-06-18,4,16,50,45.91
2017-07-02,4,16,50,45.86
2017-07-07,4,16,50,45.82
2017-07-13,4,16,50,45.86
2015-07-05,4,16,51,45.93
2017-05-14,4,16,51,45.92
2017-06-04,4,16,51,45.86
2015-06-14,4,16,52,45.99
2017-11-25,4,16,52,45.84
2016-07-30,4,16,60,45.82
2016-07-17,4,16,63,45.96
2016-07-10,4,17,59,58.26
2016-07-17,4,17,59,58.27
2016-07-22,4,17,59,58.27
2017-05-11,4,17,59,58.19
2017-07-23,4,17,59,58.25
2017-07-27,4,17,59,58.23
2017-08-05,4,17,59,58.33
2014-07-04,4,17,60,58.57
2014-08-09,4,17,60,58.38
2016-07-09,4,17,60,58.37
2016-08-19,4,17,60,58.25
2016-09-23,4,17,60,58.27
2017-06-14,4,17,60,58.19
2017-08-27,4,17,60,58.26
2017-09-07,4,17,60,58.3
2017-06-11,4,17,61,58.22
2016-08-13,4,17,62,58.26
2017-07-09,4,17,62,58.33
2015-07-04,4,17,63,58.59
2015-07-18,4,17,63,58.28
2016-06-05,4,17,63,58.37
2017-07-21,4,17,63,58.23
2016-06-26,4,17,64,58.3
2017-07-02,4,17,64,58.56
2017-08-06,4,17,64,58.33
2016-05-07,4,17,65,58.37
2016-07-24,4,17,66,58.29
2016-07-29,4,17,67,58.28
2014-07-27,4,17,70,58.3
2017-07-01,4,17,70,58.56
2017-06-11,4,18,141,140.82
2017-08-25,4,18,141,140.65
2016-07-02,4,18,142,140.83
2016-10-30,4,18,142,140.8
2017-09-17,4,18,142,140.8
2017-08-05,4,18,143,140.73
2017-09-16,4,18,143,140.69
2017-06-25,4,18,144,140.76
2016-07-23,4,18,145,140.75
2017-07-30,4,18,145,140.69
2014-07-27,4,18,146,140.86
2017-05-21,4,18,146,140.76
2017-06-18,4,18,147,140.8
2014-07-26,4,18,148,140.75
2016-07-01,4,18,148,140.83
2016-07-03,4,18,148,140.94
2017-07-29,4,18,148,140.58
2016-08-14,4,18,150,140.92
2017-07-21,4,18,150,140.65
2017-07-23,4,18,150,140.76
2017-08-20,4,18,150,140.76
2017-06-24,4,18,151,140.65
2017-06-16,4,18,153,140.69
2016-07-31,4,18,154,140.79
2017-05-07,4,18,154,140.82
2015-07-05,4,18,157,140.94
2017-07-01,4,18,157,140.73
2017-08-27,4,18,161,140.76
2017-06-04,4,18,162,140.84
2017-07-16,4,18,166,140.8
2017-05-28,4,19,71,70.83
2017-07-21,4,19,71,70.87
2014-07-03,4,19,72,71.0
2015-08-02,4,19,72,70.98
2016-06-19,4,19,72,70.95
2016-07-06,4,19,72,70.98
2016-11-20,4,19,72,70.74
2017-06-16,4,19,72,70.87
2017-07-15,4,19,72,70.88
2015-07-26,4,19,73,70.97
2016-05-08,4,19,73,70.94
2017-06-09,4,19,73,70.88
2016-07-09,4,19,74,70.98
2017-07-30,4,19,74,70.85
2013-07-13,4,19,75,71.0
2013-07-28,4,19,75,70.97
2014-06-08,4,19,75,70.98
2015-06-25,4,19,75,70.99
2016-06-12,4,19,75,70.96
2016-07-31,4,19,75,70.95
2017-05-07,4,19,75,70.84
2017-06-03,4,19,76,70.88
2017-07-08,4,19,77,70.88
2017-07-28,4,19,77,70.87
2017-07-07,4,19,78,70.88
2017-07-22,4,19,78,70.87
2017-07-02,4,19,79,70.86
2017-08-27,4,19,81,70.85
2017-07-09,4,19,82,70.86
2017-07-23,4,19,89,70.85
2017-11-05,4,20,82,81.46
2013-07-21,4,20,83,81.79
2015-06-27,4,20,83,81.76
2015-07-05,4,20,83,81.87
2017-07-29,4,20,83,81.72
2015-06-20,4,20,84,81.76
2016-06-26,4,20,84,81.79
2016-07-01,4,20,85,81.85
2016-07-31,4,20,85,81.79
2016-09-17,4,20,85,81.44
2017-04-23,4,20,85,81.76
2017-05-28,4,20,85,81.76
2017-08-27,4,20,85,81.37
2017-11-26,4,20,85,81.36
2015-07-26,4,20,86,81.79
2016-08-28,4,20,86,81.41
2017-07-07,4,20,86,81.83
2017-07-13,4,20,86,81.82
2017-07-16,4,20,86,81.83
2017-07-15,4,20,87,81.83
2016-05-28,4,20,88,81.77
2017-07-09,4,20,88,81.88
2016-07-09,4,20,89,81.9
2017-06-04,4,20,89,81.82
2016-07-02,4,20,90,81.84
2017-07-01,4,20,91,81.79
2017-08-13,4,20,92,81.5
2014-07-20,4,20,93,81.79
2015-07-19,4,20,94,81.81
2016-07-03,4,20,96,81.87
2017-05-21,4,21,70,69.48
2017-07-08,4,21,70,69.57
