date,store,item,sales,predicted_sales
2017-12-05,2,47,18,19.46635046026886
2017-12-06,2,47,19,22.899560441362183
2017-12-07,2,47,28,20.919652295095425
2017-12-08,2,47,22,23.848664467363683
2017-12-09,2,47,24,25.72694907683586
2017-12-10,2,47,26,23.635029222859796
2017-12-11,2,47,20,16.96269063726603
2017-12-12,2,47,16,21.931032194024503
2017-12-13,2,47,22,20.162884140682436
2017-12-14,2,47,20,24.59342952893323
2017-12-15,2,47,32,22.73488366713272
2017-12-16,2,47,31,28.537431728737467
2017-12-17,2,47,34,29.469220032589945
2017-12-18,2,47,19,14.724664384091893
2017-12-19,2,47,21,20.87229874223756
2017-12-20,2,47,30,19.136212889570977
2017-12-21,2,47,22,25.43906486836738
2017-12-22,2,47,22,22.864273332900215
2017-12-23,2,47,29,21.545177407376027
2017-12-24,2,47,34,25.45199694997974
2017-12-25,2,47,21,14.555358480371218
2017-12-26,2,47,31,21.87538365993703
2017-12-27,2,47,22,23.844178103414762
2017-12-28,2,47,24,19.962262913545587
2017-12-29,2,47,33,24.88229891501597
2017-12-30,2,47,24,25.64823215656466
2017-12-31,2,47,24,30.8859991135509
2017-12-02,2,48,72,57.45502039891843
2017-12-03,2,48,73,72.4031247045919
2017-12-04,2,48,39,47.09610887322754
2017-12-05,2,48,43,48.23605858888333
2017-12-06,2,48,53,59.551053100308316
2017-12-07,2,48,58,57.19485176371775
2017-12-08,2,48,58,60.50479261551822
2017-12-09,2,48,74,52.174447055794076
2017-12-10,2,48,68,64.22453063073844
2017-12-11,2,48,41,41.57339940481018
2017-12-12,2,48,57,47.81136091409114
2017-12-13,2,48,57,59.9225992385232
2017-12-14,2,48,61,56.2530599731913
2017-12-15,2,48,56,60.34694361959846
2017-12-16,2,48,58,62.11463914736726
2017-12-17,2,48,67,58.220005952494105
2017-12-18,2,48,42,39.86718678430749
2017-12-19,2,48,58,44.9448602253013
2017-12-20,2,48,56,54.21549734571924
2017-12-21,2,48,53,54.4600587659673
2017-12-22,2,48,71,51.56432641165997
2017-12-23,2,48,69,63.28996440754074
2017-12-24,2,48,70,66.9734740545875
2017-12-25,2,48,48,40.716346553521035
2017-12-26,2,48,43,47.836130832852405
2017-12-27,2,48,48,42.40772264995293
2017-12-28,2,48,37,47.4627007001731
2017-12-29,2,48,56,41.48231006756091
2017-12-30,2,48,63,52.97218947423686
2017-12-31,2,48,64,60.64054643804508
2017-12-02,2,49,36,36.095276651697596
2017-12-03,2,49,32,38.451213425280784
2017-12-04,2,49,25,29.74915868468198
2017-12-05,2,49,28,29.873220282085256
2017-12-06,2,49,26,27.244571690236683
2017-12-07,2,49,35,31.369053910971015
2017-12-08,2,49,36,27.453811954795604
2017-12-09,2,49,36,32.71336339623684
2017-12-10,2,49,33,29.354364466116046
2017-12-11,2,49,25,23.91964579336346
2017-12-12,2,49,24,27.104352707850488
2017-12-13,2,49,32,27.467999264279907
2017-12-14,2,49,29,29.00826459954833
2017-12-15,2,49,36,27.28865643529361
2017-12-16,2,49,34,31.65793930541881
2017-12-17,2,49,34,32.81652937756685
2017-12-18,2,49,26,23.03657029022906
2017-12-19,2,49,27,27.17363005493081
2017-12-20,2,49,34,26.550068566179107
2017-12-21,2,49,32,27.955753526208554
2017-12-22,2,49,31,31.327427920506203
2017-12-23,2,49,32,32.85304732011151
2017-12-24,2,49,34,33.86238083655756
2017-12-25,2,49,26,23.417669552729727
2017-12-26,2,49,39,27.8386033174555
2017-12-27,2,49,30,30.06659012147913
2017-12-28,2,49,31,28.78540661929143
2017-12-29,2,49,33,30.887637743798805
2017-12-30,2,49,29,37.576759743896645
2017-12-31,2,49,44,34.04537146796568
2017-12-02,2,50,70,68.73827657714779
2017-12-03,2,50,83,80.06827819111922
2017-12-04,2,50,45,60.010290302002616
2017-12-05,2,50,59,64.06747430841683
2017-12-06,2,50,55,64.34078573250616
2017-12-07,2,50,63,72.80768080080504
2017-12-08,2,50,73,71.80880302940169
2017-12-09,2,50,73,71.97407630724801
2017-12-10,2,50,81,74.80827428164272
2017-12-11,2,50,55,58.56783398394189
2017-12-12,2,50,54,66.28944984638667
2017-12-13,2,50,60,62.127939497339305
2017-12-14,2,50,71,71.36789478524767
2017-12-15,2,50,90,65.85222744421235
2017-12-16,2,50,72,79.12908212189994
2017-12-17,2,50,92,74.99085129912446
2017-12-18,2,50,61,45.8110123446346
2017-12-19,2,50,68,57.415384154443004
2017-12-20,2,50,67,56.33813736893341
2017-12-21,2,50,75,61.77792885623422
2017-12-22,2,50,81,74.96289854236952
2017-12-23,2,50,90,77.26839346004638
2017-12-24,2,50,89,87.2367603005761
2017-12-25,2,50,58,54.14567801474598
2017-12-26,2,50,50,61.38783597369235
2017-12-27,2,50,79,65.20700161811503
2017-12-28,2,50,68,71.36759609673568
2017-12-29,2,50,67,78.48906818721606
2017-12-30,2,50,79,79.51898551995835
2017-12-31,2,50,73,85.07350015261387
2017-12-02,3,1,31,21.79503432662228
2017-12-03,3,1,26,25.733730645039277
2017-12-04,3,1,17,14.914970102854005
2017-12-05,3,1,21,17.47746264627041
2017-12-06,3,1,28,17.45633080637972
2017-12-07,3,1,17,17.4339307894651
2017-12-08,3,1,26,19.570729447914736
2017-12-09,3,1,29,21.16942853960594
2017-12-10,3,1,28,24.380400022853582
2017-12-11,3,1,19,14.235926400867367
2017-12-12,3,1,18,18.91261412503942
2017-12-13,3,1,26,20.717941444181164
2017-12-14,3,1,31,17.181893353196273
2017-12-15,3,1,20,20.65078305290626
2017-12-16,3,1,32,24.69873663441865
2017-12-17,3,1,19,25.76808890489147
2017-12-18,3,1,21,15.72908674102421
2017-12-19,3,1,19,19.50794482574908
2017-12-20,3,1,24,19.8862487733782
2017-12-21,3,1,29,20.041784944971948
2017-12-22,3,1,22,24.33628242637769
2017-12-23,3,1,27,21.873937898516346
2017-12-24,3,1,27,22.681683247603107
2017-12-25,3,1,13,16.065656130067097
2017-12-26,3,1,16,17.50529809213634
2017-12-27,3,1,16,21.313012449124514
2017-12-28,3,1,17,22.674842847471094
2017-12-29,3,1,21,21.277470695389148
2017-12-30,3,1,31,23.069334273115338
2017-12-31,3,1,19,20.794532729386958
2017-12-02,3,2,54,80.15653937628952
2017-12-03,3,2,70,52.80746336226441
2017-12-04,3,2,38,44.316922349774366
2017-12-05,3,2,66,50.74078986781027
2017-12-06,3,2,48,55.23777808164475
2017-12-07,3,2,55,64.17661736910726
2017-12-08,3,2,58,58.939844557468774
2017-12-09,3,2,58,57.75013862889555
2017-12-10,3,2,68,70.33559366939957
2017-12-11,3,2,43,43.503211996657555
2017-12-12,3,2,46,48.646769622895114
2017-12-13,3,2,56,46.84759766424601
2017-12-14,3,2,57,56.849335828975576
2017-12-15,3,2,57,55.91150846316621
2017-12-16,3,2,69,55.729431370061235
2017-12-17,3,2,66,74.31419354979694
2017-12-18,3,2,45,40.46155242485849
2017-12-19,3,2,52,53.11736291139074
2017-12-20,3,2,50,54.03451382296193
2017-12-21,3,2,58,56.877790667543465
2017-12-22,3,2,63,61.870188151553876
2017-12-23,3,2,65,64.7459148945637
2017-12-24,3,2,60,64.85896797954226
2017-12-25,3,2,53,35.4408901412877
2017-12-26,3,2,56,50.72944431514924
2017-12-27,3,2,61,55.07914350707836
2017-12-28,3,2,59,55.45691845871223
2017-12-29,3,2,55,61.197904978647486
2017-12-30,3,2,68,63.37377302064036
2017-12-31,3,2,68,64.94042242491416
2017-12-02,3,3,32,40.8339282819122
2017-12-03,3,3,30,39.020989893026616
2017-12-04,3,3,26,27.5148749849119
2017-12-05,3,3,33,33.648109540717755
2017-12-06,3,3,43,31.430728604332042
2017-12-07,3,3,30,39.52467398021232
2017-12-08,3,3,53,38.11560032302159
2017-12-09,3,3,50,41.44062590104184
2017-12-10,3,3,55,42.444165339284076
2017-12-11,3,3,27,31.917928007379132
2017-12-12,3,3,38,32.286111628292495
2017-12-13,3,3,22,31.517967427033494
2017-12-14,3,3,30,32.965957542301915
2017-12-15,3,3,42,36.85788469394107
2017-12-16,3,3,46,46.042969965998665
2017-12-17,3,3,35,40.503702189126784
2017-12-18,3,3,30,24.76897353550611
2017-12-19,3,3,54,31.648791989539337
2017-12-20,3,3,22,39.656477797785094
2017-12-21,3,3,41,31.85541131016091
2017-12-22,3,3,49,35.95043626320368
2017-12-23,3,3,37,45.273287625194406
2017-12-24,3,3,36,41.02809386590231
2017-12-25,3,3,33,26.458396539926984
2017-12-26,3,3,35,32.86995544565596
2017-12-27,3,3,40,25.70371093157985
2017-12-28,3,3,30,34.393135623352286
2017-12-29,3,3,32,35.77544617934467
2017-12-30,3,3,30,34.10874337923173
2017-12-31,3,3,35,35.206210893104064
2017-12-02,3,4,27,23.45377825830336
2017-12-03,3,4,26,23.453854737156995
2017-12-04,3,4,18,16.750620944370745
2017-12-05,3,4,27,17.85845388020774
2017-12-06,3,4,15,19.2650405633865
2017-12-07,3,4,30,16.548646009104335
2017-12-08,3,4,28,25.802009201211444
2017-12-09,3,4,27,21.305279525701167
2017-12-10,3,4,20,26.391857239159894
2017-12-11,3,4,15,12.657949393143717
2017-12-12,3,4,17,16.28532690078138
2017-12-13,3,4,17,18.669089008890268
2017-12-14,3,4,26,17.471548240477002
2017-12-15,3,4,20,20.73757134544273
2017-12-16,3,4,15,22.71708087018207
2017-12-17,3,4,29,22.98783291789025
2017-12-18,3,4,13,13.826980044215222
2017-12-19,3,4,16,17.565844906330945
2017-12-20,3,4,14,15.838805757371782
2017-12-21,3,4,19,19.392051145692104
2017-12-22,3,4,21,21.664883786491846
2017-12-23,3,4,26,20.869362577658396
2017-12-24,3,4,24,20.985008795148364
2017-12-25,3,4,16,9.581118785120065
2017-12-26,3,4,18,15.129633881472744
2017-12-27,3,4,22,15.044825432419088
2017-12-28,3,4,18,17.167553687128255
2017-12-29,3,4,25,17.986380687538354
2017-12-30,3,4,20,20.470645823110758
2017-12-31,3,4,30,25.380549782815716
2017-12-02,3,5,26,23.71696659286099
2017-12-03,3,5,22,24.338774840666886
2017-12-04,3,5,10,12.991866549637669
2017-12-05,3,5,20,19.5502213894098
2017-12-06,3,5,21,18.601840733223025
2017-12-07,3,5,26,17.030138622709384
2017-12-08,3,5,27,24.44400674867305
2017-12-09,3,5,22,26.40289323178077
2017-12-10,3,5,21,17.221898127122746
2017-12-11,3,5,20,11.354300038799195
2017-12-12,3,5,14,13.137449473715055
2017-12-13,3,5,20,15.26531945664822
2017-12-14,3,5,19,18.91784349872828
2017-12-15,3,5,15,19.272040807931955
2017-12-16,3,5,21,18.28072370196866
2017-12-17,3,5,18,19.628368033859573
2017-12-18,3,5,16,10.552826877786666
2017-12-19,3,5,19,15.181434306665635
2017-12-20,3,5,20,15.686441588917246
2017-12-21,3,5,22,16.741493448265334
2017-12-22,3,5,15,18.352299077289526
2017-12-23,3,5,23,18.918787700692295
2017-12-24,3,5,15,19.01920656207017
2017-12-25,3,5,16,13.703576211612257
2017-12-26,3,5,24,13.002023799289333
2017-12-27,3,5,17,14.676518653712927
2017-12-28,3,5,21,15.653887412560964
2017-12-29,3,5,24,15.11838960010035
2017-12-30,3,5,15,19.575399122754472
2017-12-31,3,5,21,17.721358548220724
2017-12-02,3,6,65,57.796067213221455
2017-12-03,3,6,60,67.57576341877282
2017-12-04,3,6,39,38.776909099292254
2017-12-05,3,6,52,51.34672358240126
2017-12-06,3,6,45,51.3649170087788
2017-12-07,3,6,64,59.27766045761175
2017-12-08,3,6,61,62.445746244240055
2017-12-09,3,6,78,70.77599440007016
2017-12-10,3,6,65,60.88676595023603
2017-12-11,3,6,35,41.92007094329698
2017-12-12,3,6,55,48.78920228138265
2017-12-13,3,6,63,49.92248027333393
2017-12-14,3,6,54,56.48451247575104
2017-12-15,3,6,54,53.767588095525866
2017-12-16,3,6,58,53.4131661323907
2017-12-17,3,6,80,57.982828072283375
2017-12-18,3,6,39,42.97635558018548
2017-12-19,3,6,52,47.61108187598983
2017-12-20,3,6,50,49.2617096048999
2017-12-21,3,6,62,48.16757781698219
2017-12-22,3,6,70,57.720564476019184
2017-12-23,3,6,63,63.56321407207149
2017-12-24,3,6,66,61.4670919595043
2017-12-25,3,6,48,39.54462569905217
2017-12-26,3,6,50,49.46659600456757
2017-12-27,3,6,53,48.416112377370965
2017-12-28,3,6,55,56.619833654605564
2017-12-29,3,6,45,55.13387474069376
2017-12-30,3,6,64,52.208881861549
2017-12-31,3,6,65,60.42066392812526
2017-12-02,3,7,52,69.31402249932667
2017-12-03,3,7,65,69.43077174766702
2017-12-04,3,7,46,47.76902102185932
2017-12-05,3,7,45,48.11934317740086
2017-12-06,3,7,50,51.131767426433804
2017-12-07,3,7,64,65.36387294636395
2017-12-08,3,7,54,50.524852156692766
2017-12-09,3,7,61,60.816237319268424
2017-12-10,3,7,74,59.712840086580776
2017-12-11,3,7,45,41.70890589773692
2017-12-12,3,7,55,44.967351678441176
2017-12-13,3,7,50,50.62122057089386
2017-12-14,3,7,68,58.69412823395355
2017-12-15,3,7,67,56.0857186565736
2017-12-16,3,7,62,59.958973866246275
2017-12-17,3,7,63,61.94409150407228
2017-12-18,3,7,45,38.579237482665164
2017-12-19,3,7,47,48.06905850082855
2017-12-20,3,7,60,47.5918285840942
2017-12-21,3,7,54,56.53637424064561
2017-12-22,3,7,64,52.71567518748013
2017-12-23,3,7,59,57.777912538024495
2017-12-24,3,7,81,60.56918335245723
2017-12-25,3,7,46,42.43474565187615
2017-12-26,3,7,57,47.798465823016784
2017-12-27,3,7,53,51.16816654901475
2017-12-28,3,7,53,55.67221286006926
2017-12-29,3,7,51,56.196718421557826
2017-12-30,3,7,61,54.98388840280773
2017-12-31,3,7,73,60.80402671778683
2017-12-02,3,8,79,97.04949602937837
2017-12-03,3,8,94,102.90290695195388
2017-12-04,3,8,56,57.06060416243234
2017-12-05,3,8,73,67.53863582618276
2017-12-06,3,8,63,59.64360824523363
2017-12-07,3,8,77,70.46728614164417
2017-12-08,3,8,68,84.41338961192953
2017-12-09,3,8,81,80.1620314703312
2017-12-10,3,8,84,108.90109573323618
2017-12-11,3,8,50,54.33885376579116
2017-12-12,3,8,92,67.95638006694188
2017-12-13,3,8,87,70.61623893835299
2017-12-14,3,8,65,81.29335880457685
2017-12-15,3,8,87,71.12164322832825
2017-12-16,3,8,82,78.32988313399444
2017-12-17,3,8,103,79.81045027416529
2017-12-18,3,8,53,59.070571249618304
2017-12-19,3,8,71,67.03482016941749
2017-12-20,3,8,59,64.21140684302264
2017-12-21,3,8,66,64.60809543397333
2017-12-22,3,8,95,73.36878087537598
2017-12-23,3,8,83,79.75466244895817
2017-12-24,3,8,71,81.69069855440829
2017-12-25,3,8,53,55.550694169891436
2017-12-26,3,8,56,57.50242685306663
2017-12-27,3,8,67,56.547626776990484
2017-12-28,3,8,80,69.00379207753507
2017-12-29,3,8,71,76.60617409369662
2017-12-30,3,8,87,76.68706857117358
2017-12-31,3,8,76,78.98521749685045
2017-12-02,3,9,51,55.99500846770131
2017-12-03,3,9,68,54.147142128355554
2017-12-04,3,9,31,36.39530450656505
2017-12-05,3,9,44,46.08976446950305
2017-12-06,3,9,56,53.4935677583692
2017-12-07,3,9,48,53.46886349507044
2017-12-08,3,9,53,49.705355335316725
2017-12-09,3,9,58,56.395327317510436
2017-12-10,3,9,56,58.472604993471485
2017-12-11,3,9,46,35.93339442689916
2017-12-12,3,9,46,56.853654800651825
2017-12-13,3,9,44,49.903063169094295
2017-12-14,3,9,41,52.4665428271129
2017-12-15,3,9,66,45.24367271240419
2017-12-16,3,9,64,55.19137105364043
2017-12-17,3,9,71,63.11533680991666
2017-12-18,3,9,41,43.31771317159574
2017-12-19,3,9,43,42.957129847209416
2017-12-20,3,9,41,43.36397733992736
2017-12-21,3,9,47,39.53456184167633
2017-12-22,3,9,48,52.1847167782888
2017-12-23,3,9,59,54.602674787327174
2017-12-24,3,9,61,53.6427784353346
2017-12-25,3,9,37,40.14765205641559
2017-12-26,3,9,55,38.4690318569116
2017-12-27,3,9,46,46.0030861438681
2017-12-28,3,9,61,49.10959359312894
2017-12-29,3,9,54,53.125545940097
2017-12-30,3,9,48,59.4570676053353
2017-12-31,3,9,58,72.31250478494083
2017-12-02,3,10,85,85.96293420006663
2017-12-03,3,10,86,77.21239475185962
2017-12-04,3,10,47,67.46245678769738
2017-12-05,3,10,56,64.37763107098432
2017-12-06,3,10,67,66.35827969574068
2017-12-07,3,10,76,67.49099387230535
2017-12-08,3,10,78,68.88745225990168
2017-12-09,3,10,71,81.29694388441614
2017-12-10,3,10,76,74.7648576654107
2017-12-11,3,10,61,52.36523997196684
2017-12-12,3,10,72,51.226246551433796
2017-12-13,3,10,60,82.36711412652942
2017-12-14,3,10,73,63.20282688681681
2017-12-15,3,10,90,73.48292330513064
2017-12-16,3,10,100,69.77383636248662
2017-12-17,3,10,72,65.46704452513488
2017-12-18,3,10,62,51.75155316307954
2017-12-19,3,10,69,62.673610815173326
2017-12-20,3,10,56,58.05375180294168
2017-12-21,3,10,80,61.69601868766861
2017-12-22,3,10,83,78.72203510757087
2017-12-23,3,10,71,75.36339338446983
2017-12-24,3,10,101,75.94947915831838
2017-12-25,3,10,45,54.14756874100688
2017-12-26,3,10,61,55.25243771411032
2017-12-27,3,10,51,60.99096995954162
2017-12-28,3,10,56,64.69970339824377
2017-12-29,3,10,61,78.38090964293963
2017-12-30,3,10,72,74.99589322817334
2017-12-31,3,10,68,80.81018762365204
2017-12-02,3,11,72,80.53347131213764
2017-12-03,3,11,63,88.1309325285128
2017-12-04,3,11,49,45.18253314287119
2017-12-05,3,11,58,61.71784228868743
2017-12-06,3,11,54,70.4985783850882
2017-12-07,3,11,60,68.01936560851877
2017-12-08,3,11,66,60.680698470769414
2017-12-09,3,11,79,67.76988810651035
2017-12-10,3,11,69,71.33231730170361
2017-12-11,3,11,38,45.795921228334564
2017-12-12,3,11,67,56.06135281024758
2017-12-13,3,11,67,56.81207011856163
2017-12-14,3,11,70,62.65554048605636
2017-12-15,3,11,69,65.56486092083439
2017-12-16,3,11,67,70.06445893480596
2017-12-17,3,11,76,69.2363799845894
2017-12-18,3,11,46,45.37995595649646
2017-12-19,3,11,59,58.89576359700324
2017-12-20,3,11,73,61.593069872060966
2017-12-21,3,11,51,65.90463942884695
2017-12-22,3,11,90,61.870765445565276
2017-12-23,3,11,68,70.49312943151403
2017-12-24,3,11,104,73.76584576321852
2017-12-25,3,11,66,61.21318937251399
2017-12-26,3,11,73,64.745515786011
2017-12-27,3,11,67,67.17615192387117
2017-12-28,3,11,70,62.55947871883186
2017-12-29,3,11,79,64.88038912311738
2017-12-30,3,11,72,70.33978267013875
2017-12-31,3,11,90,79.80906861025053
2017-12-02,3,12,78,75.90866523925469
2017-12-03,3,12,75,84.25168449452052
2017-12-04,3,12,40,48.90361618961963
2017-12-05,3,12,62,57.477418964571626
2017-12-06,3,12,50,53.63358136591314
2017-12-07,3,12,75,77.28730465075975
2017-12-08,3,12,87,67.35967417057054
2017-12-09,3,12,72,87.07269218000582
2017-12-10,3,12,76,74.62181188355682
2017-12-11,3,12,54,54.05420382653101
2017-12-12,3,12,53,62.42061117674571
2017-12-13,3,12,74,62.38737247151659
2017-12-14,3,12,66,71.08510679336935
2017-12-15,3,12,73,58.31129478298838
2017-12-16,3,12,87,73.02650869903816
2017-12-17,3,12,81,80.51768640906332
2017-12-18,3,12,52,49.475165475205905
2017-12-19,3,12,56,58.02321348294075
2017-12-20,3,12,54,56.41221556593377
2017-12-21,3,12,54,62.38833413938017
2017-12-22,3,12,63,61.37428985272023
2017-12-23,3,12,93,57.74634192265975
2017-12-24,3,12,82,76.58757822400446
2017-12-25,3,12,57,50.297155028642855
2017-12-26,3,12,54,58.914576874271134
2017-12-27,3,12,72,54.83074559288527
2017-12-28,3,12,64,62.95924098386813
2017-12-29,3,12,91,68.1813767560299
2017-12-30,3,12,66,80.5649726682652
2017-12-31,3,12,89,68.95180545309279
2017-12-02,3,13,104,92.71726941642913
2017-12-03,3,13,112,98.50048423236905
2017-12-04,3,13,83,46.82066027942896
2017-12-05,3,13,82,83.74659461059473
2017-12-06,3,13,54,69.98770883678928
2017-12-07,3,13,81,88.43305099251633
2017-12-08,3,13,80,72.00065068973348
2017-12-09,3,13,85,97.34489777994536
2017-12-10,3,13,106,98.1264581910284
2017-12-11,3,13,67,62.98015447957236
2017-12-12,3,13,86,66.66794194795615
2017-12-13,3,13,75,67.46627913119106
2017-12-14,3,13,71,83.60647876554698
2017-12-15,3,13,81,76.96138696221149
2017-12-16,3,13,84,74.78163614495004
2017-12-17,3,13,104,93.05277407609475
2017-12-18,3,13,71,67.87861427723078
2017-12-19,3,13,80,79.67848805329565
2017-12-20,3,13,76,60.95482549930774
2017-12-21,3,13,91,78.72294300604541
2017-12-22,3,13,96,80.08204022836422
2017-12-23,3,13,81,79.51186046387464
2017-12-24,3,13,97,88.39470018423411
2017-12-25,3,13,69,70.54685144220241
2017-12-26,3,13,86,76.45756164908278
2017-12-27,3,13,86,75.07327107621953
2017-12-28,3,13,78,79.431948667419
2017-12-29,3,13,86,81.5964704069738
2017-12-30,3,13,103,81.86231385795364
2017-12-31,3,13,98,91.8415583360614
2017-12-02,3,14,70,73.73828541028577
2017-12-03,3,14,59,80.23794229256855
2017-12-04,3,14,50,38.81038435212638
2017-12-05,3,14,44,57.59184046171329
2017-12-06,3,14,45,47.61244942595607
2017-12-07,3,14,56,57.697568772018016
2017-12-08,3,14,55,61.03881990159248
2017-12-09,3,14,59,70.26341484016982
2017-12-10,3,14,66,63.73911795712823
2017-12-11,3,14,37,49.45328436619331
2017-12-12,3,14,52,47.36192827017531
2017-12-13,3,14,70,49.83021333193508
2017-12-14,3,14,43,53.86663892359935
2017-12-15,3,14,71,56.46434433327804
2017-12-16,3,14,62,67.46770998544518
2017-12-17,3,14,72,64.68800240168889
2017-12-18,3,14,41,48.8462227933684
2017-12-19,3,14,52,48.82908129148559
2017-12-20,3,14,63,50.93803949147555
2017-12-21,3,14,58,51.99586634755392
2017-12-22,3,14,52,53.895271502632895
2017-12-23,3,14,65,57.56999351472864
2017-12-24,3,14,68,64.70548483849993
2017-12-25,3,14,48,30.22426122125204
2017-12-26,3,14,51,45.83659307005305
2017-12-27,3,14,39,52.704717216360955
2017-12-28,3,14,55,46.05355123535969
2017-12-29,3,14,58,57.52257305986149
2017-12-30,3,14,76,54.37037117234241
2017-12-31,3,14,73,71.30286158262423
2017-12-02,3,15,92,96.54952695219973
2017-12-03,3,15,116,85.45727658984406
2017-12-04,3,15,65,74.7155931404747
2017-12-05,3,15,75,94.52564406780316
2017-12-06,3,15,99,76.14051969651278
2017-12-07,3,15,81,90.46984887369253
2017-12-08,3,15,88,85.01806770493879
2017-12-09,3,15,94,85.97346097242121
2017-12-10,3,15,110,87.0571843456266
2017-12-11,3,15,73,73.76523414216456
2017-12-12,3,15,71,83.32516131054217
2017-12-13,3,15,74,80.0306407459695
2017-12-14,3,15,86,73.48219668087248
2017-12-15,3,15,89,82.70284824974469
2017-12-16,3,15,89,86.43703339171576
2017-12-17,3,15,90,91.37151287629048
2017-12-18,3,15,67,65.74868282998865
2017-12-19,3,15,67,70.04345885174354
2017-12-20,3,15,82,73.7592958292539
2017-12-21,3,15,79,77.07019370477965
2017-12-22,3,15,103,81.84261968564915
2017-12-23,3,15,98,85.95181734636883
2017-12-24,3,15,100,88.64235112439472
2017-12-25,3,15,75,61.673865846031056
2017-12-26,3,15,88,61.47656132744386
2017-12-27,3,15,77,68.26972456437362
2017-12-28,3,15,53,75.15006276726518
2017-12-29,3,15,93,85.44266892790564
2017-12-30,3,15,93,94.22193167027149
2017-12-31,3,15,104,88.29599230981522
2017-12-02,3,16,36,27.229131191878473
2017-12-03,3,16,26,32.24757312285696
2017-12-04,3,16,18,20.902453428435898
2017-12-05,3,16,18,21.288431193668334
2017-12-06,3,16,22,21.933607620891365
2017-12-07,3,16,22,24.22889106496134
2017-12-08,3,16,28,21.106797329914908
2017-12-09,3,16,28,32.904020023238836
2017-12-10,3,16,22,25.931155252028084
2017-12-11,3,16,19,17.89791384623592
2017-12-12,3,16,30,20.46901152012559
2017-12-13,3,16,20,21.679924360778287
2017-12-14,3,16,32,21.170447448019264
2017-12-15,3,16,18,28.220893687658346
2017-12-16,3,16,28,25.204862693373844
2017-12-17,3,16,31,28.403931981903945
2017-12-18,3,16,17,16.41814424533203
2017-12-19,3,16,20,19.338341563876504
2017-12-20,3,16,17,20.699123577239646
2017-12-21,3,16,21,21.362492561488725
2017-12-22,3,16,31,20.984445501230574
2017-12-23,3,16,25,27.36527074760468
2017-12-24,3,16,26,27.425761613494352
2017-12-25,3,16,21,14.240901907252415
2017-12-26,3,16,20,19.897988858908327
2017-12-27,3,16,23,18.120100998346782
2017-12-28,3,16,22,18.11656843459522
2017-12-29,3,16,28,20.405080567843648
2017-12-30,3,16,31,24.061798260810328
2017-12-31,3,16,42,26.120502070733707
2017-12-02,3,17,38,28.518757322138935
2017-12-03,3,17,47,42.29214641263065
2017-12-04,3,17,25,31.34628758599171
2017-12-05,3,17,35,27.0524525628966
2017-12-06,3,17,30,26.863357179957465
2017-12-07,3,17,40,29.575065973105733
2017-12-08,3,17,36,38.52039797630589
2017-12-09,3,17,28,32.54432844060382
2017-12-10,3,17,46,33.685250808195406
2017-12-11,3,17,18,28.459647460671633
2017-12-12,3,17,31,26.972789011440113
2017-12-13,3,17,33,29.997363272442435
2017-12-14,3,17,30,35.15074174661692
2017-12-15,3,17,31,27.505015945041947
2017-12-16,3,17,36,32.13565369937675
2017-12-17,3,17,24,38.228703183995265
2017-12-18,3,17,21,19.2304218623763
2017-12-19,3,17,39,30.273593648840762
2017-12-20,3,17,22,25.491040854133644
2017-12-21,3,17,22,32.7541825327982
2017-12-22,3,17,33,32.953788728503234
2017-12-23,3,17,36,33.417310877175915
2017-12-24,3,17,46,34.657934630547444
2017-12-25,3,17,19,24.439275995208593
2017-12-26,3,17,33,30.878047555958254
2017-12-27,3,17,32,25.89076751977647
2017-12-28,3,17,29,25.492194221979197
2017-12-29,3,17,39,30.796655128815857
2017-12-30,3,17,35,35.037554624559
2017-12-31,3,17,36,43.14182140290264
2017-12-02,3,18,97,82.5908673486618
2017-12-03,3,18,101,99.34890744138005
2017-12-04,3,18,70,76.36636274048753
2017-12-05,3,18,80,71.44849824702098
2017-12-06,3,18,74,69.96590201896775
2017-12-07,3,18,73,83.19432328131138
2017-12-08,3,18,98,71.50426237206668
2017-12-09,3,18,91,105.27751568380215
2017-12-10,3,18,81,104.56546786214027
2017-12-11,3,18,62,61.17570735154632
2017-12-12,3,18,86,63.6183817541535
2017-12-13,3,18,70,69.57956202143083
2017-12-14,3,18,61,64.154339476963
2017-12-15,3,18,96,80.74146302551678
2017-12-16,3,18,91,90.45979674076236
2017-12-17,3,18,84,91.54013930613364
2017-12-18,3,18,53,42.751434508343976
2017-12-19,3,18,70,67.9970208285985
2017-12-20,3,18,70,72.15100933204491
2017-12-21,3,18,72,67.47116011021484
2017-12-22,3,18,76,85.74231817544113
2017-12-23,3,18,92,81.42348973183078
2017-12-24,3,18,101,80.0643500813448
2017-12-25,3,18,58,59.20102842204395
2017-12-26,3,18,75,63.895418745480015
2017-12-27,3,18,102,71.3379575955702
2017-12-28,3,18,76,73.60692527691512
2017-12-29,3,18,88,80.93587522141847
2017-12-30,3,18,88,87.40311179942601
2017-12-31,3,18,106,81.81441383153665
2017-12-02,3,19,39,37.95663617047254
2017-12-03,3,19,39,65.09809957197983
2017-12-04,3,19,25,25.67139556412889
2017-12-05,3,19,39,26.013963483580667
2017-12-06,3,19,40,27.701440455349154
2017-12-07,3,19,41,41.55467782269336
2017-12-08,3,19,36,44.50085011906083
2017-12-09,3,19,41,33.50403607882856
2017-12-10,3,19,47,42.85369385335112
